CompNo,Phase,Group,Date,Mass,Code,DamMassBirth,DamMassWean
16717266,A1,WLV1,19880906,130,,,
16717266,A2,WLV1,19881219,240,11,,485
16717266,B1,WLV1,19890506,330,00,,
16717266,B2,WLV1,19891003,360,00,,
7147309,A2,MSBV,19820620,220,,,
7147309,B1,MSBV,19821021,245,,,
7147309,B2,MSBV,19830412,340,,,
6928220,A2,MSBV,19820620,215,,,
6928220,B1,MSBV,19821021,235,,,
6928220,B2,MSBV,19830412,345,,,
12679171,A2,MSCV,19830606,210,,,640
12679171,B1,MSCV,19831121,235,,,
12679171,B2,MSCV,19840613,370,,,
12739868,A2,MSCV,19830606,240,,,460
12739868,B1,MSCV,19831121,265,,,
12739868,B2,MSCV,19840613,380,,,
8730244,A2,MSCV,19830606,240,,,510
8730244,B1,MSCV,19831121,275,,,
8730244,B2,MSCV,19840613,400,,,
8756264,A2,MSCV,19830606,190,,,450
8756264,B1,MSCV,19831121,225,,,
8756264,B2,MSCV,19840613,350,,,
31176217,A1,MSWV1,19790305,165,,,
31176217,A2,MSWV1,19790514,220,,,575
31176217,B1,MSWV1,19791031,240,,,
31176217,B2,MSWV1,19800306,350,,,
31177736,A2,MSWV3,19790515,210,,,555
31177736,B2,MSWV3,19800306,345,,,
12902250,A1,MSWV1,19790305,145,,,
12902250,A2,MSWV1,19790514,195,,,
12902250,B1,MSWV1,19791031,220,,,
12902250,B2,MSWV1,19800306,325,,,
31243439,A2,MSXV,19800526,200,,,430
31243439,B1,MSXV,19801126,240,,,
31243439,B2,MSXV,19810616,335,,,
31252448,A2,MSXV,19800526,240,,,490
31252448,B1,MSXV,19801126,260,,,
31252448,B2,MSXV,19810616,360,,,
31256845,A2,MSXV,19800526,215,,,520
31256845,B1,MSXV,19801126,230,,,
31256845,B2,MSXV,19810616,330,,,
31271968,A2,MSXV,19800526,195,,,465
31271968,B1,MSXV,19801126,210,,,
31271968,B2,MSXV,19810616,305,,,
31273964,A2,MSXV,19800526,205,,,460
31273964,B1,MSXV,19801126,230,,,
31273964,B2,MSXV,19810616,330,,,
31280712,A2,MSXV,19800526,190,,,440
31280712,B1,MSXV,19801126,230,,,
31280712,B2,MSXV,19810616,320,,,
17001322,A1,MWYV,19801013,155,,,
17001322,A2,MWYV,19810130,260,,,
17001322,B1,MWYV,19810612,255,,,
17001322,B2,MWYV,19820113,305,,,
13421607,A1,SWJB1,19860825,150,,,
13421607,A2,SWJB1,19861215,225,11,400,395
31123748,A1,MSUV1,19780215,170,,,
31123748,A2,MSUV1,19780605,215,,,465
31123748,B1,MSUV1,19781018,225,,,
31123748,B2,MSUV1,19790221,350,,,
31125784,A1,MSUV1,19780215,134,,,
31125784,A2,MSUV1,19780605,175,,,410
31125784,B1,MSUV1,19781018,193,,,
31125784,B2,MSUV1,19790221,285,,,
13022561,A1,ISXV,19800219,130,,,
13022561,A2,ISXV,19800530,190,,340,360
13022561,B1,ISXV,19801205,200,,,
13022561,B2,ISXV,19810617,270,,,
12640124,A1,ISXV,19800219,150,,,
12640124,A2,ISXV,19800530,215,,380,470
12640124,B1,ISXV,19801205,210,,,
12640124,B2,ISXV,19810617,280,,,
13022926,A1,ISXV,19800219,125,,,
13022926,A2,ISXV,19800530,200,,400,390
13022926,B1,ISXV,19801205,200,,,
13022926,B2,ISXV,19810617,250,,,
12635108,A1,ISWV1,19790301,135,,,
12635108,A2,ISWV1,19790530,190,,415,450
12635108,B1,ISWV1,19791024,240,,,
12635108,B2,ISWV1,19800502,300,,,
13020748,A1,IWXV,19791023,100,,,
13020748,A2,IWXV,19800218,190,,400,430
13020748,B1,IWXV,19800502,220,,,
13020748,B2,IWXV,19801217,210,,,
31121494,A1,ISUV1,19780309,150,,,
31121494,A2,ISUV1,19780619,215,,430,420
31121494,B1,ISUV1,19781025,240,,,
31121494,B2,ISUV1,19790327,290,,,
12813523,A1,ISTV1,19770310,130,,,
12813523,A2,ISTV1,19770622,195,,330,335
12813523,B1,ISTV1,19771109,225,,,
12813523,B2,ISTV1,19780411,295,,,
13031802,A1,ISYV,19810227,125,,,
13031802,A2,ISYV,19810617,180,,320,340
13031802,B1,ISYV,19811214,225,,,
13031802,B2,ISYV,19820604,275,,,
4331559,A1,ISUV2,19780310,145,,,
4331559,A2,ISUV2,19780619,180,,,
4331559,B1,ISUV2,19781025,195,,,
4331559,B2,ISUV2,19790327,260,,,
13549134,A1,ISHV,19860213,110,,,
13549134,A2,ISHV,19860520,190,,400,415
13549134,B1,ISHV,19861023,200,,,
13549134,B2,ISHV,19870414,315,,,
19729425,A1,WNB3,19890918,110,33,,
19729425,A2,WNB3,19891208,125,22,520,395
19729433,A1,WNV5,19890918,90,33,,
19729433,A2,WNV5,19891208,140,55,610,505
19729433,B1,WNV5,19900605,220,00,,
19729433,B2,WNV5,19901213,285,11,,
13358148,A2,MWEB,19850204,215,,,450
26453472,A1,SNV3,19900203,180,22,,
26453472,A2,SNV3,19900523,260,33,420,510
26453472,B1,SNV3,19901116,290,00,,
26453472,B2,SNV3,19910422,390,00,,
20799615,A1,SNV3,19900203,120,22,,
20799615,A2,SNV3,19900523,205,33,400,570
19883651,A1,SNV3,19900203,175,22,,
19883651,A2,SNV3,19900523,260,33,410,515
19883651,B1,SNV3,19901116,290,00,,
19883651,B2,SNV3,19910422,405,00,,
19883669,A1,SNB3,19900203,220,22,,
19883669,A2,SNB3,19900523,365,33,440,545
19883669,B1,SNB3,19901023,600,55,,
19883669,B2,SNB3,19910308,630,,,
20973756,A1,SNB3,19900203,140,11,,
20973756,A2,SNB3,19900523,230,44,425,510
19883677,A1,SNV2,19900203,155,11,,
19883677,A2,SNV2,19900523,225,22,450,500
19883677,B1,SNV2,19901116,285,00,,
19883677,B2,SNV2,19910422,400,00,,
20799623,A1,SNV5,19900203,175,22,,
20799623,A2,SNV5,19900523,220,55,425,
20799623,B1,SNV5,19901116,265,00,,
20799623,B2,SNV5,19910422,375,00,,
19883685,A1,SNB,19900203,170,22,,
19883685,A2,SNB,19900523,295,33,335,460
19883685,B2,SNB,19910412,385,,,
20799631,A1,SNV1,19900203,145,00,,
20799631,A2,SNV1,19900523,230,11,365,435
20799631,B1,SNV1,19901116,265,00,,
20799631,B2,SNV1,19910422,405,00,,
19883693,A1,SNV3,19900203,145,22,,
19883693,A2,SNV3,19900523,295,33,480,570
19883693,B1,SNV3,19901116,270,00,,
19883693,B2,SNV3,19910422,385,00,,
19883701,A1,SNB3,19900203,175,22,,
19883701,A2,SNB3,19900523,270,33,450,540
19883719,A1,SNV3,19900203,155,22,,
19883719,A2,SNV3,19900523,250,33,410,515
19883719,B1,SNV3,19901116,255,00,,
19883719,B2,SNV3,19910422,340,00,,
19883727,A1,SNV3,19900203,155,22,,
19883727,A2,SNV3,19900523,260,33,370,475
19883727,B1,SNV3,19901116,265,00,,
19883727,B2,SNV3,19910422,365,00,,
19883735,A1,SNB3,19900203,145,11,,
19883735,A2,SNB3,19900523,240,44,420,
19883743,A1,SNB3,19900203,165,22,,
19883743,A2,SNB3,19900523,270,33,455,490
19883750,A1,SNB3,19900203,165,22,,
19883750,A2,SNB3,19900523,295,33,360,485
19883768,A1,SNV4,19900203,115,,,
19883768,A2,SNV4,19900523,190,44,355,475
19883768,B1,SNV4,19901116,220,00,,
19883768,B2,SNV4,19910422,335,00,,
19883776,A1,SNV4,19900203,90,,,
19883776,A2,SNV4,19900523,165,44,355,475
19883776,B1,SNV4,19901116,175,00,,
19883776,B2,SNV4,19910422,280,00,,
19883784,A1,SNB3,19900203,145,11,,
19883784,A2,SNB3,19900523,240,44,410,450
19883792,A1,SNV2,19900203,155,11,,
19883792,A2,SNV2,19900523,235,22,440,550
19883792,B1,SNV2,19901116,265,00,,
19883792,B2,SNV2,19910422,405,00,,
19883818,A1,SNV3,19900203,145,22,,
19883818,A2,SNV3,19900523,225,33,415,460
19883818,B1,SNV3,19901116,205,00,,
19883818,B2,SNV3,19910422,310,00,,
19883826,A1,SNB4,19900203,110,11,,
19883826,A2,SNB4,19900523,195,44,405,480
19883834,A1,SNV1,19900203,110,00,,
19883834,A2,SNV1,19900523,180,11,335,420
19883834,B1,SNV1,19901116,215,00,,
19883834,B2,SNV1,19910422,325,00,,
19883842,A1,SNB1,19900203,120,00,,
19883842,A2,SNB1,19900523,190,11,385,440
19883859,A1,SNB3,19900203,195,22,,
19883859,A2,SNB3,19900523,305,33,415,500
19883867,A1,SNV3,19900203,155,22,,
19883867,A2,SNV3,19900523,250,33,580,710
19883867,B1,SNV3,19901116,275,00,,
19883867,B2,SNV3,19910422,390,00,,
19883875,A1,SNB3,19900203,140,11,,
19883875,A2,SNB3,19900523,250,22,450,530
19883883,A1,SNB3,19900203,175,22,,
19883883,A2,SNB3,19900523,270,33,450,520
19883891,A1,SNV3,19900203,135,22,,
19883891,A2,SNV3,19900523,215,33,420,535
19883917,A1,SNB1,19900203,105,00,,
19883917,A2,SNB1,19900523,185,11,325,435
19883925,A1,SNV3,19900203,135,22,,
19883925,A2,SNV3,19900523,230,33,400,465
19883925,B1,SNV3,19901116,255,00,,
19883925,B2,SNV3,19910422,360,00,,
19883933,A1,SNV3,19900203,165,22,,
19883933,A2,SNV3,19900523,280,33,450,560
19883933,B1,SNV3,19901116,285,00,,
19883933,B2,SNV3,19910422,410,00,,
19883941,A1,SNB2,19900203,140,11,,
19883941,A2,SNB2,19900523,230,22,365,460
19883958,A1,SNV3,19900203,150,22,,
19883958,A2,SNV3,19900523,255,33,455,575
19883966,A1,SNB3,19900203,185,11,,
19883966,A2,SNB3,19900523,295,22,390,475
19883974,A1,SNB1,19900203,115,00,,
19883974,A2,SNB1,19900523,205,11,335,405
19883982,A1,SNV6,19900203,105,,,
19882364,A1,SNV1,19900203,105,00,,
19882364,A2,SNV1,19900523,180,11,370,465
19882364,B1,SNV1,19901116,225,00,,
19882364,B2,SNV1,19910422,325,00,,
19882380,A1,SNB3,19900203,165,22,,
19882380,A2,SNB3,19900523,300,33,345,475
19882398,A1,SNV3,19900203,140,22,,
19882398,A2,SNV3,19900523,230,33,430,505
19882398,B1,SNV3,19901116,250,00,,
19882398,B2,SNV3,19910422,365,00,,
19882406,A1,SNB3,19900203,135,22,,
19882406,A2,SNB3,19900523,215,33,425,525
19882414,A1,SNB5,19900203,185,22,,
19882414,A2,SNB5,19900523,235,55,420,520
19882422,A1,SNV2,19900203,170,11,,
19882422,A2,SNV2,19900523,260,22,370,475
19882422,B1,SNV2,19901116,290,00,,
19882422,B2,SNV2,19910422,425,00,,
19882430,A1,SNV1,19900203,65,00,,
19882430,A2,SNV1,19900523,110,11,350,475
